,espn_id,position,cbs_id,fleaflicker_id,birthdate,mfl_id,merge_name,college,weight,stats_global_id,rotoworld_id,stats_id,yahoo_id,draft_round,draft_ovr,name,age,db_season,sportradar_id,gsis_id,rotowire_id,fantasy_data_id,cfbref_id,height,draft_year,draft_pick,sleeper_id,twitter_username,fantasypros_id,team,ktc_id,pfr_id,swish_id,pff_id,nfl_id
9393,,TE,1364.0,,1971-09-22,1827,christian fauria,Colorado,250.0,0.0,1148.0,3130.0,,2.0,39.0,Christian Fauria,49.6,2024,,,574.0,,christian-fauria-1,76.0,1995.0,7.0,,,,FA,,FaurCh00,,,
9394,,TE,,,1971-02-02,1828,ken dilger,Illinois,259.0,0.0,273.0,,,2.0,48.0,Ken Dilger,50.3,2024,,,287.0,,ken-dilger-1,,1995.0,16.0,,,,FA,,DilgKe00,,,
9395,,TE,,,1972-06-08,1830,david sloan,New Mexico,254.0,0.0,,,,3.0,70.0,David Sloan,48.9,2024,,,212.0,,david-sloan-2,78.0,1995.0,6.0,,,,FA,,SloaDa00,,,
9396,,TE,,,1972-08-29,1831,michael roan,Wisconsin,242.0,0.0,,,,4.0,101.0,Michael Roan,48.7,2024,,,270.0,,mike-roan-1,75.0,1995.0,3.0,,,,FA,,RoanMi00,,,
9397,,TE,,,1971-10-09,1833,pete mitchell,Boston College,238.0,0.0,,,,4.0,122.0,Pete Mitchell,49.6,2024,,,315.0,,pete-mitchell-1,74.0,1995.0,24.0,,,,FA,,MitcPe00,,,
9398,,TE,,,1972-10-31,1835,jamie asher,Louisville,245.0,0.0,,,,5.0,137.0,Jamie Asher,48.5,2024,,,678.0,,jamie-asher-1,75.0,1995.0,3.0,,,,FA,,AsheJa00,,,
9399,,RB,,,1971-08-20,1836,leroy collins,Navy,258.0,0.0,,,,6.0,,Leroy Collins,49.7,2024,,,,,,76.0,1995.0,15.0,,,,FA,,,,,
9400,,PK,,,1972-12-31,1838,cole ford,Southern California,195.0,0.0,,,,7.0,247.0,Cole Ford,48.4,2024,,,874.0,,cole-ford-1,74.0,1995.0,39.0,,,,FA,,fordxcol01,,,
9401,,DE,,,1973-11-13,1886,derrick alexander,Florida State,286.0,0.0,,,,1.0,11.0,Derrick Alexander,47.5,2024,,,,,derrick-alexander-2,76.0,1995.0,11.0,,,,FA,,AlexDe20,,,
9402,,DL,,,1973-10-15,1890,rosevelt colvin,Texas A&M,234.0,0.0,,,,6.0,,Rosevelt Colvin,47.6,2024,,,,,,73.0,1995.0,30.0,,,,CHI,,,,,
9403,,LB,,,1972-08-22,1910,stephen boyd,Boston College,247.0,0.0,,,,5.0,141.0,Stephen Boyd,48.7,2024,,,,,stephen-boyd-1,72.0,1995.0,7.0,,,,FA,,BoydSt00,,,
9404,,LB,3160.0,,1973-04-18,1914,derrick brooks,Florida State,235.0,0.0,301.0,3141.0,,1.0,28.0,Derrick Brooks,48.1,2024,,,1275.0,,derrick-brooks-1,72.0,1995.0,28.0,,DBrooks55,,FA,,BrooDe00,,,
9405,,CB,,,1972-02-02,1922,lance brown,Indiana,200.0,0.0,,,,5.0,161.0,Lance Brown,49.3,2024,,,,,lance-brown-2,74.0,1995.0,27.0,,,,FA,,BrowLa20,,,
9406,,DT,,,1972-05-17,1931,john burrough,Wyoming,275.0,0.0,,,,7.0,245.0,John Burrough,49.0,2024,,,,,,77.0,1995.0,37.0,,,,FA,,BurrJo20,,,
9407,,S,,,1973-07-03,1932,devin bush,Florida State,210.0,0.0,,,,1.0,26.0,Devin Bush,47.8,2024,,,,,devin-bush-1,71.0,1995.0,26.0,,,,FA,,BushDe20,,,
9408,,DE,3235.0,,1973-09-21,1940,kevin carter,Florida,305.0,0.0,248.0,3158.0,,1.0,6.0,Kevin Carter,47.6,2024,,,1067.0,,kevin-carter-1,78.0,1995.0,6.0,,,,TBB,,CartKe00,,,
9409,,S,,,1971-08-13,1956,chad cota,Oregon,198.0,0.0,,,,7.0,209.0,Chad Cota,49.7,2024,852afc02-08b7-425d-9799-92a1b3cc66e5,,2828.0,,chad-cota-1,73.0,1995.0,1.0,11553.0,,,FA,,CotaCh20,,,
9410,,DB,,,,1962,chad cota,,,0.0,,,,7.0,209.0,Chad Cota,,2024,,,,,chad-cota-1,,1995.0,15.0,,,,IND,,CotaCh20,,,
9411,,QB,,,1972-02-24,1974,tim couch,Tennessee,190.0,0.0,,,,2.0,,Tim Couch,49.2,2024,,,,,,70.0,1995.0,9.0,,,,CLE,,,,,
9412,,S,,,1973-01-10,1976,travis davis,Notre Dame,204.0,0.0,,,,7.0,242.0,Travis Davis,48.3,2024,,,,,travis-davis-2,72.0,1995.0,34.0,,,,FA,,DaviTr20,,,
9413,,DE,,,1971-08-23,1982,hugh douglas,Central State,281.0,0.0,1473.0,3194.0,,1.0,16.0,Hugh Douglas,49.7,2024,,,1068.0,,,74.0,1995.0,16.0,,Bighugh53,,FA,,DougHu00,,,
9414,,DE,,,1972-03-11,1985,jamal duff,San Diego State,285.0,0.0,,,,6.0,204.0,Jamal Duff,49.2,2024,,,1950.0,,,79.0,1995.0,33.0,,,,FA,,DuffJa20,,,
9415,,QB,,,1972-09-30,1986,scott covington,Nebraska,242.0,0.0,,,,3.0,,Scott Covington,48.6,2024,,,1751.0,,,75.0,1995.0,33.0,,,,CIN,,,,,
9416,,DT,,,1972-04-04,1988,chad eaton,Washington State,300.0,0.0,,,,7.0,241.0,Chad Eaton,49.1,2024,,,2780.0,,,77.0,1995.0,33.0,,,,FA,,EatoCh20,,,
9417,,DT,,,1973-03-22,1991,luther elliss,Utah,318.0,0.0,,3137.0,,1.0,20.0,Luther Elliss,48.1,2024,,,3292.0,,luther-elliss-1,77.0,1995.0,20.0,,,,FA,,ElliLu00,,,
9418,,LB,2179217.0,,1972-11-09,1998,mark fields,Washington State,192.0,867758.0,2407.0,,,1.0,13.0,Mark Fields,48.5,2024,,,2187.0,,mark-fields-2,70.0,1995.0,13.0,,,,FA,,FielMa99,,,
9419,898.0,DT,,,1972-09-04,2000,jason fisk,Stanford,300.0,0.0,623.0,3402.0,,7.0,243.0,Jason Fisk,48.7,2024,,,3651.0,,,75.0,1995.0,35.0,,,,STL,,FiskJa20,,,
9420,,S,,,1973-01-14,2002,lethon flowers,Georgia Tech,213.0,0.0,,,,5.0,,Lethon Flowers,48.3,2024,,,2680.0,,,72.0,1995.0,17.0,,,,FA,,,,,
9421,,OT,,,,2016,dallas cowboys,,,0.0,,,,6.0,,Dallas Cowboys,,2024,,,,,,,1995.0,16.0,,,,DAL,,,,,
9422,,DT,,,1972-03-15,2018,oliver gibson,Notre Dame,298.0,0.0,,,,4.0,120.0,Oliver Gibson,49.1,2024,,,2500.0,,,,1995.0,22.0,,,,FA,,GibsOl20,,,
9423,,DT,,,1972-03-11,2028,dallas cowboys,UCLA,186.0,0.0,,,,5.0,,Dallas Cowboys,49.2,2024,,,,,,71.0,1995.0,8.0,,,,DAL,,,,,
9424,,DE,3559.0,,1972-08-03,2035,travis hall,Brigham Young,295.0,0.0,,3296.0,,6.0,181.0,Travis Hall,48.8,2024,,,,,travis-hall-2,,1995.0,10.0,,,,FA,,HallTr20,,,
9425,,DT,,,1972-09-04,2038,norman hand,Mississippi,310.0,0.0,,3339.0,,5.0,158.0,Norman Hand,48.7,2024,,,3624.0,,,75.0,1995.0,24.0,,,,FA,,HandNo20,,,
9426,,LB,,,1972-02-25,2047,sean harris,Arizona,248.0,0.0,,,,3.0,83.0,Sean Harris,49.2,2024,,,,,sean-harris-1,75.0,1995.0,19.0,,,,FA,,HarrSe20,,,
9427,,LB,,,1971-09-14,2049,ryan cox,Ohio State,243.0,0.0,,,,3.0,,Ryan Cox,49.6,2024,,,,,,76.0,1995.0,34.0,,,,NYJ,,,,,
9428,,CB,,,1971-11-09,2055,jimmy hitchcock,North Carolina,188.0,0.0,,,,3.0,88.0,Jimmy Hitchcock,49.5,2024,,,401.0,,,70.0,1995.0,24.0,,,,FA,,HitcJi20,,,
9429,,LB,,,1972-05-07,2057,john holecek,Illinois,242.0,0.0,,,,5.0,144.0,John Holecek,49.0,2024,,,2338.0,,,74.0,1995.0,10.0,,,,FA,,HoleJo20,,,
9430,,DT,,,1973-11-10,2058,darius holland,Colorado,320.0,0.0,,,,3.0,65.0,Darius Holland,47.5,2024,,,3446.0,,,77.0,1995.0,1.0,,,,FA,,HollDa20,,,
9431,,S,,,1971-10-06,2064,chris hudson,Colorado,195.0,0.0,,,,3.0,71.0,Chris Hudson,49.6,2024,,,,,chris-hudson-1,69.0,1995.0,7.0,,,,FA,,HudsCh20,,,
9432,,CB,,,1972-07-11,2068,ken irvin,Memphis,186.0,0.0,,3383.0,,4.0,109.0,Ken Irvin,48.8,2024,,,2998.0,,ken-irvin-1,,1995.0,11.0,,,,FA,,IrviKe20,,,
9433,,DE,,,1971-08-31,2072,greg jefferson,Central Florida,257.0,0.0,,,,3.0,72.0,Greg Jefferson,49.7,2024,,,,,,75.0,1995.0,8.0,,,,FA,,JeffGr20,,,
9434,,DE,,,1973-10-30,2077,ellis johnson,Florida,288.0,0.0,,3219.0,,1.0,15.0,Ellis Johnson,47.5,2024,,,,,,74.0,1995.0,15.0,,,,FA,,JohnEl20,,,
9435,,LB,,,1972-12-04,2082,ted johnson,Colorado,253.0,0.0,1136.0,3165.0,,2.0,57.0,Ted Johnson,48.4,2024,,,1211.0,,ted-johnson-1,,1995.0,25.0,,,,FA,,JohnTe20,,,
9436,,LB,,,1972-08-27,2084,donta jones,Nebraska,234.0,0.0,,,,4.0,125.0,Donta Jones,48.7,2024,,,,,,74.0,1995.0,27.0,,,,FA,,JoneDo22,,,
9437,,DE,,,1972-06-24,2098,shawn king,Northeast Louisiana,278.0,0.0,,,,2.0,36.0,Shawn King,48.9,2024,,,,,shawn-king-1,,1995.0,4.0,,,,FA,,KingSh20,,,
9438,903.0,LB,3805.0,,1972-05-12,2103,jason kyle,Arizona State,242.0,23536.0,2381.0,3412.0,,4.0,126.0,Jason Kyle,49.0,2024,,,6304.0,,jason-kyle-1,75.0,1995.0,28.0,,,,CAR,,KyleJa20,,,
9439,,CB,3820.0,,1974-02-10,2108,ty law,Michigan,200.0,0.0,1078.0,3188.0,,1.0,23.0,Ty Law,47.2,2024,,,415.0,,ty-law-2,71.0,1995.0,23.0,,,,FA,,LawxTy00,,,
9440,,DE,,,1973-08-14,2122,mike mamula,Boston College,252.0,0.0,,,,1.0,7.0,Mike Mamula,47.7,2024,,,1008.0,,,76.0,1995.0,7.0,,,,FA,,MamuMi20,,,
9441,,LB,,,1972-01-09,2127,eddie mason,North Carolina,230.0,0.0,,,,6.0,178.0,Eddie Mason,49.3,2024,,,,,,72.0,1995.0,7.0,,,,FA,,MasoEd20,,,
9442,,S,,,1973-10-07,2132,gerald mcburrows,Kansas,205.0,0.0,,,,7.0,214.0,Gerald McBurrows,47.6,2024,,,2879.0,,gerald-mcburrows-1,71.0,1995.0,6.0,,,,FA,,McBuGe20,,,
9443,,S,,,1972-07-31,2138,ray mcelroy,Eastern Illinois,207.0,0.0,,,,4.0,114.0,Ray McElroy,48.8,2024,,,,,,71.0,1995.0,16.0,,,,FA,,McElRa20,,,
9444,,DL,,,1971-10-12,2148,phillip daniels,Utah,247.0,0.0,,,,7.0,,Phillip Daniels,49.6,2024,,,,,,75.0,1995.0,31.0,,,,CHI,,,,,
9445,,LB,,,1972-03-28,2157,mike morton,North Carolina,235.0,0.0,,,,4.0,118.0,Mike Morton,49.1,2024,,,,,mike-morton-2,76.0,1995.0,20.0,,,,FA,,MortMi20,,,
9446,,CB,,,1971-08-10,2162,craig newsome,Arizona State,190.0,0.0,,,,1.0,32.0,Craig Newsome,49.7,2024,,,,,,72.0,1995.0,32.0,,,,FA,,NewsCr20,,,
9447,,DE,,,1972-05-22,2169,rich owens,Lehigh,281.0,0.0,,,,5.0,152.0,Rich Owens,49.0,2024,,,,,,78.0,1995.0,18.0,,,,FA,,OwenRi20,,,
9448,,CB,4103.0,,1972-02-03,2182,tyrone poole,Fort Valley State,190.0,0.0,1119.0,3154.0,,1.0,22.0,Tyrone Poole,49.3,2024,,,3314.0,,,68.0,1995.0,22.0,,,,FA,,PoolTy20,,,
9449,,CB,,,1972-07-21,2185,darryl pounds,Nicholls State,189.0,0.0,,,,3.0,68.0,Darryl Pounds,48.8,2024,,,,,,70.0,1995.0,4.0,,,,FA,,PounDa20,,,
9450,,TE,,,1971-12-17,2193,john davis,North Carolina State,270.0,0.0,,,,6.0,,John Davis,49.4,2024,,,,,,76.0,1995.0,27.0,,,,MIN,,,,,
9451,,TE,,,1972-06-10,2196,regiald davis,Miami (Fla.),209.0,0.0,,,,7.0,,Regiald Davis,48.9,2024,,,,,,70.0,1995.0,3.0,,,,SDC,,,,,
9452,,RB,,,1972-09-16,2208,stephen davis,Air Force,245.0,0.0,,,,7.0,,Stephen Davis,48.6,2024,,,1991.0,,,76.0,1995.0,10.0,,,,WAS,,,,,
9453,,DT,,,1972-12-19,2210,warren sapp,Miami (Fla.),300.0,0.0,834.0,3140.0,,1.0,12.0,Warren Sapp,48.4,2024,,,865.0,,warren-sapp-1,74.0,1995.0,12.0,,WarrenSapp,,FA,,SappWa00,,,
9454,,LB,,,1971-12-05,2212,bryan schwartz,,251.0,0.0,,,,2.0,64.0,Bryan Schwartz,49.4,2024,,,,,,76.0,1995.0,32.0,,,,FA,,SchwBr20,,,
9455,,S,,,1973-06-14,2219,sam shade,Alabama,201.0,0.0,,,,4.0,102.0,Sam Shade,47.9,2024,,,2295.0,,sam-shade-1,73.0,1995.0,4.0,,,,FA,,ShadSa20,,,
9456,,CB,,,1973-11-11,2220,terrance shaw,Stephen F. Austin,190.0,0.0,,,,2.0,34.0,Terrance Shaw,47.5,2024,,,3608.0,,,71.0,1995.0,2.0,,,,FA,,ShawTe20,,,
9457,,LB,,,1974-01-31,2254,lorenzo styles,Ohio State,245.0,0.0,,,,3.0,77.0,Lorenzo Styles,47.3,2024,,,,,lorenzo-styles-1,,1995.0,13.0,,,,STL,,StylLo20,,,
9458,,CB,,,1973-12-28,2261,bobby taylor,Notre Dame,216.0,0.0,,3150.0,,2.0,50.0,Bobby Taylor,47.4,2024,,,1077.0,,bobby-taylor-3,75.0,1995.0,18.0,,,,FA,,TaylBo00,,,
9459,,S,,,1972-10-21,2267,orlando thomas,SW Louisiana,216.0,0.0,,,,2.0,42.0,Orlando Thomas,48.5,2024,,,1545.0,,,73.0,1995.0,10.0,,,,FA,,ThomOr20,,,
9460,,DT,,,1972-12-22,2269,mike thompson,Wisconsin,279.0,0.0,,,,4.0,123.0,Mike Thompson,48.4,2024,,,,,,75.0,1995.0,25.0,,,,FA,,ThomMi21,,,
9461,,CB,,,1972-02-26,2279,scott turner,Illinois,180.0,0.0,,,,7.0,226.0,Scott Turner,49.2,2024,,,3664.0,,scott-turner-2,70.0,1995.0,18.0,,,,BUF,,TurnSc20,,,
9462,,DE,4454.0,,1973-02-28,2282,gary walker,Auburn,200.0,515454.0,1726.0,3184.0,,5.0,159.0,Gary Walker,48.2,2024,5d32f57b-066b-4bff-810b-a46e655f6caf,,2472.0,,,72.0,1995.0,25.0,,,,FA,,WalkGa00,,,
9463,,LB,,,1972-12-17,2299,brian williams,Southern California,240.0,0.0,,,,3.0,73.0,Brian Williams,48.4,2024,,,,,brian-williams-11,73.0,1995.0,9.0,,,,FA,,WillBr24,,,
9464,,S,,,1972-02-02,2300,charlie williams,Bowling Green,189.0,0.0,,,,3.0,92.0,Charlie Williams,49.3,2024,,,,,charlie-williams-2,72.0,1995.0,28.0,,,,FA,,WillCh22,,,
9465,,S,,,1973-07-17,2308,jerry wilson,Southern,190.0,0.0,,3368.0,,4.0,105.0,Jerry Wilson,47.8,2024,,,3605.0,,,,1995.0,7.0,,,,FA,,WilsJe22,,,
9466,,DL,,,1970-07-30,2361,adrian dingle,Minnesota,305.0,0.0,,,,,,Adrian Dingle,50.8,2024,,,,,,73.0,1995.0,,,,,SDC,,,,,
9467,,CB,,,1971-05-01,2413,corey fuller,Florida State,220.0,0.0,,3263.0,,2.0,55.0,Corey Fuller,50.0,2024,,,2439.0,,corey-fuller-3,70.0,1995.0,23.0,,,,FA,,FullCo20,,,
9468,,QB,,,1973-07-01,2844,brett favre,Oklahoma,221.0,0.0,,,,,,Brett Favre,47.9,2024,,,696.0,,,74.0,1995.0,,,,,GBP,,,,,
9469,,QB,,,1971-04-24,2876,jeff brohm,Louisville,205.0,0.0,,,,,,Jeff Brohm,50.0,2024,,,705.0,,,73.0,1995.0,,,,,FA,,,,,
9470,,TE,1335.0,,1972-02-08,2895,marcus pollard,Bradley,266.0,0.0,1503.0,3432.0,,,,Marcus Pollard,49.2,2024,,,758.0,,,75.0,1995.0,,,,,ATL,,,,,
9471,,PN,,,1973-01-04,3132,todd sauerbrun,West Virginia,215.0,0.0,2374.0,3156.0,,2.0,56.0,Todd Sauerbrun,48.3,2024,,,1298.0,,todd-sauerbrun-1,70.0,1995.0,24.0,,,,FA,,SaueTo20,,,
9472,,WR,,,1971-08-20,3221,brett bech,LSU,184.0,0.0,,,,,,Brett Bech,49.7,2024,,,1281.0,,,73.0,1995.0,,,,,FA,,,,,
9473,,DT,,,1972-03-14,3228,tom barndt,Pittsburgh,301.0,0.0,,,,6.0,207.0,Tom Barndt,49.1,2024,,,,,,75.0,1995.0,36.0,,,,FA,,BarnTo20,,,
9474,,OT,,,1974-08-25,3240,new york giants,Arkansas State,308.0,0.0,,,,,,New York Giants,46.7,2024,,,,,,79.0,1995.0,,,,,NYG,,,,,
9475,,TE,,,1970-04-27,3705,patrick hape,Alabama,,0.0,,,,7.0,,Patrick Hape,51.0,2024,,,,,,,1995.0,17.0,,,,DEN,,,,,
9476,,DB,,,1972-04-17,3816,walt harris,Southern California,324.0,0.0,,,,1.0,,Walt Harris,49.1,2024,,,1098.0,,,,1995.0,2.0,,TonyBoselli,,CHI,,,,,
9477,,DB,,,1973-04-11,3822,lloyd harrison,Texas,305.0,0.0,,,,1.0,,Lloyd Harrison,48.1,2024,,,1518.0,,,,1995.0,29.0,,,,WAS,,,,,
9478,,WR,,,1973-08-26,3828,marvin harrison,TCU,315.0,0.0,844.0,,,2.0,,Marvin Harrison,47.7,2024,,,,,,75.0,1995.0,17.0,,,,IND,,,,,
9479,,DL,,,,3834,nolan harrison,Syracuse,,0.0,,,,3.0,,Nolan Harrison,,2024,,,,,,,1995.0,5.0,,,,WAS,,,,,
9480,,DB,,,,3840,rodney harrison,Mississippi,,0.0,,,,4.0,,Rodney Harrison,,2024,,,,,,,1995.0,19.0,,,,SDC,,,,,
9481,,LB,,,1972-01-28,3843,edgerton hartwell,Washington,302.0,0.0,,,,4.0,,Edgerton Hartwell,49.3,2024,,,3487.0,,,,1995.0,34.0,,,,BAL,,,,,
9482,,LB,,,,3846,richard harvey,McNeese State,,0.0,,,,5.0,,Richard Harvey,,2024,,,,,,,1995.0,29.0,,,,SDC,,,,,
9483,,QB,,,,3852,matt hasselbeck,California,,0.0,,,,6.0,,Matt Hasselbeck,,2024,,,,,,,1995.0,5.0,,,,SEA,,,,,
9484,,WR,,,1971-06-08,3858,andre hastings,Western Michigan,295.0,0.0,,3433.0,,7.0,,Andre Hastings,49.9,2024,,,2929.0,,,,1995.0,13.0,,,,FA,,,,,
9485,,WR,,,1971-11-06,1004,derrick alexander,Michigan,195.0,0.0,1206.0,,,1.0,29.0,Derrick Alexander,49.5,2024,,,,,derrick-alexander-1,74.0,1994.0,29.0,,,,FA,,AlexDe00,,,
9486,,RB,,,1972-09-30,1012,jamal anderson,Utah,234.0,0.0,,,,7.0,201.0,Jamal Anderson,48.6,2024,,,35.0,,jamal-anderson-1,71.0,1994.0,7.0,,jamthedirtybird,,FA,,AndeJa00,,,
9487,,TE,,,1970-12-14,1032,bradford banta,Southern California,253.0,0.0,,2732.0,,4.0,106.0,Bradford Banta,50.4,2024,,,837.0,,bradford-banta-1,78.0,1994.0,3.0,,,,FA,,BantBr00,,,
9488,,RB,,,1973-01-16,1037,mario bates,Arizona State,217.0,0.0,,,,2.0,44.0,Mario Bates,48.3,2024,,,,,mario-bates-1,73.0,1994.0,15.0,,,,FA,,BateMa00,,,
9489,,RB,,,1972-09-14,1051,donnell bennett,Miami (Fla.),232.0,0.0,,,,2.0,58.0,Donnell Bennett,48.6,2024,,,,,donnell-bennett-1,72.0,1994.0,29.0,,,,FA,,BennDo00,,,
9490,,TE,,,1970-04-08,1059,harold bishop,LSU,250.0,0.0,,,,3.0,69.0,Harold Bishop,51.1,2024,,,,,harold-bishop-1,76.0,1994.0,4.0,,,,FA,,BishHa00,,,
9491,,PK,,,1970-11-24,1076,doug brien,California,185.0,0.0,,2935.0,,3.0,85.0,Doug Brien,50.5,2024,,,849.0,,doug-brien-1,,1994.0,20.0,,,,FA,,briendou01,,,
9492,,RB,,,1971-01-22,1080,steve broussard,North Carolina,186.0,0.0,,,,2.0,,Steve Broussard,50.3,2024,,,,,,71.0,1994.0,19.0,,BuckyBrooks,,BAL,,,,,
9493,658.0,WR,1294.0,322.0,1972-11-10,1095,isaac bruce,Memphis,188.0,0.0,414.0,2914.0,,2.0,33.0,Isaac Bruce,48.5,2024,,,626.0,,isaac-bruce-1,72.0,1994.0,4.0,,,,FA,,BrucIs00,,,
9494,,DB,1226136.0,,1984-07-26,1140,ralph brown,Kansas State,287.0,0.0,4690.0,8689.0,,3.0,,Ralph Brown,36.8,2024,,,551.0,,,75.0,1994.0,5.0,,,,NYG,,,,,
9495,,TE,,,1971-09-05,1160,carlester crumpler,East Carolina,255.0,0.0,,,,7.0,202.0,Carlester Crumpler,49.7,2024,,,,,carlester-crumpler-1,78.0,1994.0,8.0,,carlester,,FA,,CrumCa00,,,
9496,,DL,,,1970-04-05,1164,john browning,Fresno State,198.0,0.0,,,,6.0,,John Browning,51.1,2024,,,,,,70.0,1994.0,24.0,,,,KCC,,,,,
9497,,QB,1065.0,,1972-03-13,1183,trent dilfer,Fresno State,234.0,0.0,552.0,2900.0,,1.0,6.0,Trent Dilfer,49.2,2024,,,666.0,,trent-dilfer-1,76.0,1994.0,6.0,,DilfersDimes,,FA,,DilfTr00,,,
9498,,RB,,,1971-06-28,1186,gary downs,North Carolina State,212.0,0.0,,,,3.0,95.0,Gary Downs,49.9,2024,,,34.0,,gary-downs-1,72.0,1994.0,30.0,,,,FA,,DownGa00,,,
9499,,WR,,,1970-10-27,1202,bert emanuel,Rice,171.0,0.0,,,,2.0,45.0,Bert Emanuel,50.5,2024,,,715.0,,bert-emanuel-1,,1994.0,16.0,,,,FA,,EmanBe00,,,
9500,,RB,,,1973-02-26,1213,marshall faulk,,211.0,0.0,368.0,2728.0,,1.0,2.0,Marshall Faulk,48.2,2024,,,292.0,,marshall-faulk-1,70.0,1994.0,2.0,,marshallfaulk,,FA,,FaulMa00,,,
9501,,QB,,,1971-03-19,1218,mark brunell,Tennessee,207.0,0.0,,,,3.0,,Mark Brunell,50.1,2024,,,,,,73.0,1994.0,22.0,,,,JAC,,,,,
9502,,RB,,,1972-02-17,1220,william floyd,Florida State,242.0,0.0,,,,1.0,28.0,William Floyd,49.2,2024,,,614.0,,william-floyd-1,73.0,1994.0,28.0,,,,FA,,FloyWi00,,,
9503,,QB,,,1970-10-10,1221,glenn foley,Boston College,205.0,0.0,,,,7.0,208.0,Glenn Foley,50.6,2024,,,,,glenn-foley-1,74.0,1994.0,14.0,,,,FA,,FoleGl00,,,
9504,,QB,1070.0,,1971-07-31,1225,gus frerotte,Tulsa,233.0,0.0,1224.0,2869.0,,7.0,197.0,Gus Frerotte,49.8,2024,,,694.0,,gus-frerotte-1,75.0,1994.0,3.0,,,,FA,,FrerGu00,,,
9505,,RB,,,1972-02-13,1237,charlie garner,Tennessee,190.0,0.0,267.0,2856.0,,2.0,42.0,Charlie Garner,49.2,2024,,,693.0,,charlie-garner-1,70.0,1994.0,13.0,,CharlieGarner,,FA,,GarnCh00,,,
9506,,RB,,,1970-12-23,1283,raymont harris,Ohio State,225.0,0.0,,,,4.0,114.0,Raymont Harris,50.4,2024,,,732.0,,raymont-harris-1,73.0,1994.0,11.0,,,,FA,,HarrRa00,,,
9507,,DL,,,1971-01-19,1287,brentson buckner,Georgia,245.0,0.0,,,,7.0,,Brentson Buckner,50.3,2024,,,,,,72.0,1994.0,10.0,,,,CAR,,,,,
9508,,LB,,,1971-03-16,1290,marcus buckley,Western Michigan,207.0,0.0,,,,6.0,,Marcus Buckley,50.1,2024,,,,,,77.0,1994.0,5.0,,,,ATL,,,,,
9509,,RB,,,1972-02-23,1305,greg hill,Texas A&M,207.0,0.0,,,,1.0,25.0,Greg Hill,49.2,2024,,,330.0,,greg-hill-4,71.0,1994.0,25.0,,,,FA,,HillGr00,,,
9510,,WR,,,1971-08-16,1341,willie jackson,Florida,205.0,0.0,,,,4.0,109.0,Willie Jackson,49.7,2024,,,323.0,,willie-jackson-3,73.0,1994.0,6.0,,,,FA,,JackWi00,,,
9511,,WR,,,1972-01-03,1350,charles johnson,Colorado,189.0,0.0,,,,1.0,17.0,Charles Johnson,49.3,2024,,,525.0,,charles-e-johnson-1,72.0,1994.0,17.0,,,,FA,,JohnCh00,,,
9512,,RB,,,1971-01-15,1354,leshon johnson,Northern Illinois,203.0,0.0,,,,3.0,84.0,Leshon Johnson,50.3,2024,,,,,leshon-johnson-1,71.0,1994.0,19.0,,,,FA,,JohnLe01,,,
9513,,TE,,,,1356,lonnie johnson,Florida State,235.0,0.0,,,,2.0,61.0,Lonnie Johnson,,2024,,,,,lonnie-johnson-2,75.0,1994.0,32.0,,,,FA,,JohnLo00,,,
9514,,TE,,,1972-06-21,1376,andrew jordan,Western Carolina,268.0,0.0,,,,6.0,179.0,Andrew Jordan,48.9,2024,,,371.0,,,,1994.0,18.0,,,,FA,,JordAn00,,,
9515,,RB,,,1970-05-21,1413,dorsey levens,Georgia Tech,230.0,0.0,999.0,2887.0,,5.0,149.0,Dorsey Levens,51.0,2024,,,,,dorsey-levens-1,73.0,1994.0,18.0,,,,FA,,LeveDo00,,,
9516,,RB,,,1972-01-07,1414,chuck levy,Arizona,197.0,0.0,,,,2.0,38.0,Chuck Levy,49.3,2024,,,,,chuck-levy-1,72.0,1994.0,9.0,,,,FA,,LevyCh00,,,
9517,,WR,,,1972-01-10,1421,thomas lewis,Indiana,185.0,0.0,,,,1.0,24.0,Thomas Lewis,49.3,2024,,,,,thomas-lewis-1,73.0,1994.0,24.0,,,,FA,,LewiTh00,,,
9518,,QB,,,1970-10-13,1449,steve matthews,,227.0,0.0,,,,7.0,199.0,Steve Matthews,50.6,2024,,,853.0,,steve-matthews-1,75.0,1994.0,5.0,,,,FA,,MattSt00,,,
9519,,WR,,,1971-02-21,1474,terry mickens,Florida A&M,203.0,0.0,,,,5.0,146.0,Terry Mickens,50.2,2024,,,,,,72.0,1994.0,15.0,,,,FA,,MickTe00,,,
9520,,QB,,,1971-02-09,1481,jim miller,Michigan State,225.0,0.0,,2792.0,,6.0,178.0,Jim Miller,50.2,2024,,,536.0,,jim-miller-7,,1994.0,17.0,,,,FA,,MillJi00,,,
9521,,DB,,,,1494,dale carter,Wisconsin,,0.0,,,,7.0,,Dale Carter,,2024,,,,,,,1994.0,12.0,,,,DEN,,,,,
9522,,WR,1223.0,,1971-10-07,1507,johnnie morton,Southern California,193.0,0.0,1376.0,2876.0,,1.0,21.0,Johnnie Morton,49.6,2024,,,221.0,,johnnie-morton-1,,1994.0,21.0,,,,FA,,MortJo00,,,
9523,,RB,,,1972-11-19,1532,david palmer,Alabama,167.0,0.0,,,,2.0,40.0,David Palmer,48.5,2024,,,379.0,,david-palmer-2,68.0,1994.0,11.0,,,,FA,,PalmDa00,,,
